INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
72;ZED;µZ-CONONLY;72;73;9.2;24.226;0.5;2.0;180;JX1_20_P
73;ZED;µZ-CONONLY;73;74;9.2;20.226;0.5;2.0;180;JX1_21_P
74;ZED;µZ-CONONLY;74;75;10.0;24.226;0.5;2.0;180;JX1_20_N
75;ZED;µZ-CONONLY;75;76;10.0;20.226;0.5;2.0;180;JX1_21_N
76;ZED;µZ-CONONLY;76;77;10.8;24.226;0.5;2.0;180;GND
77;ZED;µZ-CONONLY;77;78;10.8;20.226;0.5;2.0;180;VCCO_34
78;ZED;µZ-CONONLY;78;79;11.6;24.226;0.5;2.0;180;VCCO_34
79;ZED;µZ-CONONLY;79;80;11.6;20.226;0.5;2.0;180;VCCO_34
80;ZED;µZ-CONONLY;80;81;12.4;24.226;0.5;2.0;180;JX1_22_P
81;ZED;µZ-CONONLY;81;82;12.4;20.226;0.5;2.0;180;JX1_23_P
82;ZED;µZ-CONONLY;82;83;13.2;24.226;0.5;2.0;180;JX1_22_N
83;ZED;µZ-CONONLY;83;84;13.2;20.226;0.5;2.0;180;JX1_23_N
84;ZED;µZ-CONONLY;84;85;14.0;24.226;0.5;2.0;180;GND
85;ZED;µZ-CONONLY;85;86;14.0;20.226;0.5;2.0;180;GND
86;ZED;µZ-CONONLY;86;87;14.8;24.226;0.5;2.0;180;BANK13_00_P
87;ZED;µZ-CONONLY;87;88;14.8;20.226;0.5;2.0;180;BANK13_01_P
88;ZED;µZ-CONONLY;88;89;15.6;24.226;0.5;2.0;180;BANK13_00_N
89;ZED;µZ-CONONLY;89;90;15.6;20.226;0.5;2.0;180;BANK13_01_N
90;ZED;µZ-CONONLY;90;91;16.4;24.226;0.5;2.0;180;BANK13_02_P
91;ZED;µZ-CONONLY;91;92;16.4;20.226;0.5;2.0;180;BANK13_03_P
92;ZED;µZ-CONONLY;92;93;17.2;24.226;0.5;2.0;180;BANK13_02_N
93;ZED;µZ-CONONLY;93;94;17.2;20.226;0.5;2.0;180;BANK13_03_N
94;ZED;µZ-CONONLY;94;95;18.0;24.226;0.5;2.0;180;GND
95;ZED;µZ-CONONLY;95;96;18.0;20.226;0.5;2.0;180;GND
96;ZED;µZ-CONONLY;96;97;18.8;24.226;0.5;2.0;180;VP_0_P
97;ZED;µZ-CONONLY;97;98;18.8;20.226;0.5;2.0;180;DXP_0_P
98;ZED;µZ-CONONLY;98;99;19.6;24.226;0.5;2.0;180;VP_0_N
99;ZED;µZ-CONONLY;99;100;19.6;20.226;0.5;2.0;180;DXP_0_N
100;ZED;µZ-CONONLY;100;101;-19.6;-20.226;0.5;2.0;180;PMOD_D0
101;ZED;µZ-CONONLY;101;102;-19.6;-24.226;0.5;2.0;180;PMOD_D1
102;ZED;µZ-CONONLY;102;103;-18.8;-20.226;0.5;2.0;180;PMOD_D2
